Wavelength(A)_MDPX,3.2,2.5,1.5
4456.53416,-0.006470661,-0.035126432,-0.010592712
4456.556397,-0.013944638,-0.066860845,-0.029805652
4456.578633,-0.009620541,-0.003093764,-0.003534088
4456.60087,-0.00727211,-0.008164112,-0.01077116
4456.623106,-0.013758254,-0.010788763,-0.018226336
4456.645343,0.001040592,0.001499375,0.006736607
4456.66758,-0.023096065,-0.070559216,-0.030896169
4456.689816,-0.010235607,-0.04848829,-0.023619442
4456.712053,-0.010552459,-0.039003757,-0.000678914
4456.734289,-0.010701565,0.03335309,0.014251265
4456.756526,-0.01808235,-0.109988628,-0.030519445
4456.778763,-0.007216195,0.000187049,-0.007578917
4456.800999,-0.01075748,-0.034231665,0.009671091
4456.823236,-0.015323875,-0.022122481,-0.022172027
4456.845472,-0.020318952,-0.077120843,-0.036903931
4456.867709,-0.00445772,-0.041330152,-0.004228054
4456.889946,-0.011950335,0.000664258,0.007093503
4456.912182,-0.014802001,-0.036677362,-0.030241859
4456.934419,0.002009786,-0.004107834,-0.013745299
4456.956655,0.001562466,0.032100415,0.020933165
4456.978892,-0.015976217,0.028342393,-0.01233754
4457.001128,-0.006433384,-0.021645272,-0.022806511
4457.023365,-0.008875008,-0.021466319,-0.006309951
4457.045602,-0.018343287,-0.00392888,-0.007578917
4457.067838,-0.026916926,-0.041926664,-0.035456516
4457.090075,-0.001680606,-0.009416786,-0.005715123
4457.112311,-0.021418614,-0.065250264,-0.008292711
4457.134548,-0.003768101,-0.013353762,0.002612467
4457.156785,-0.026450967,-0.069306542,-0.031590135
4457.179021,-0.02315198,-0.067218752,-0.017076335
4457.201258,-0.013329572,-0.057853521,-0.012040126
4457.223494,-0.011186162,-0.036140502,-0.016065128
4457.245731,-0.005501467,-0.014188878,-0.016640128
4457.267968,0.009092358,0.043970995,0.024224546
4457.290204,-0.007980367,-0.008641321,-0.009165125
4457.312441,-0.022723298,-0.034828177,-0.018880647
4457.334677,-0.00535236,-0.009178182,-0.009740125
4457.356914,-0.019387034,-0.018782017,-0.010097022
4457.379151,-0.033552177,-0.086903632,-0.04763066
4457.401387,-0.016274431,-0.011623879,-0.011227195
4457.423624,-0.009695095,-0.027073527,0.003207295
4457.44586,-0.014913831,-0.029578875,-0.020268578
4457.468097,-0.046729487,-0.126511997,-0.052468593
4457.490334,-0.015025662,-0.017350389,-0.009878918
4457.51257,-0.019163374,-0.041330152,-0.007915986
4457.534807,-0.031408767,-0.0722891,-0.023837545
4457.557043,-0.011372546,-0.054632359,-0.026692719
4457.57928,-0.01571528,-0.04693736,-0.016897887
4457.601517,-0.014429235,-0.043775849,-0.01439961
4457.623753,-0.020523974,-0.063818636,-0.03732031
4457.64599,-0.002687077,-0.00237795,-0.005298744
4457.668226,-0.019051544,-0.052127011,-0.007737538
4457.690463,-0.018921076,-0.008164112,-0.028259099
4457.7127,-0.011335269,-0.027670038,-0.025403926
4457.734936,-0.018865161,-0.011027367,-0.002959087
4457.757173,-0.017374093,-0.021168063,-0.000659086
4457.779409,-0.014615618,-0.047056663,-0.022350476
4457.801646,-0.009769648,-0.031308759,-0.004961675
4457.823882,-0.018026435,-0.012936204,0.001502121
4457.846119,-0.007868537,-0.05988166,-0.022846166
4457.868356,-0.034540009,-0.061909799,-0.039977208
4457.890592,-0.001438308,-0.007507949,0.00695471
4457.912829,-0.013683701,-0.022718993,-0.005278916
4457.935065,-0.016777666,-0.04121085,-0.012278057
4457.957302,-0.013981914,-0.053618289,-0.005516847
4457.979539,-0.010328798,-0.026059457,0.009373677
4458.001775,-0.018529671,0.009850536,-0.023599614
4458.024012,-0.010571097,-0.054513057,-0.025978926
4458.046248,-0.00783126,0.022079022,0.01421161
4458.068485,-0.019107459,-0.06035887,-0.035159102
4458.090722,-0.020952655,-0.047712825,-0.025324615
4458.112958,-0.011521653,-0.006732484,-0.002919432
4458.135195,-0.008520879,-0.014188878,-0.002959087
4458.157431,-0.016721751,-0.074197937,-0.025304788
4458.179668,-0.030309105,-0.071990844,0.007490055
4458.201905,0.008943251,0.020766697,0.024799546
4458.224141,-0.02236917,-0.052544569,0.012228851
4458.246378,-0.029582209,-0.08833526,-0.03674531
4458.268614,-0.004867763,-0.033515851,-0.012238402
4458.290851,-0.007644877,-0.060836079,-0.011028919
4458.313088,-0.027830205,-0.025820853,-0.029171169
4458.335324,-0.0100865,0.000366003,-0.020129785
4458.357561,-0.013832807,-0.018066203,-0.010235815
4458.379797,-0.017336816,-0.083980726,-0.013725472
4458.402034,-0.021754104,-0.033873758,-0.026811685
4458.424271,-0.013031359,-0.018304808,-0.012654782
4458.446507,-0.024046621,-0.067755612,-0.017611681
4458.468744,-0.005538744,-0.059046544,-0.014855645
4458.49098,-0.004830487,-0.014725739,-0.016818577
4458.513217,-0.016162601,-0.040852943,0.012466782
4458.535454,-0.01200625,-0.039719571,-0.004842709
4458.55769,-0.022835128,-0.052425266,-0.032184963
4458.579927,-0.018138265,-0.058151777,-0.018147026
4458.602163,-0.011092971,-0.015739808,0.008897815
4458.6244,-0.012621315,-0.035245735,-0.021755648
4458.646636,-0.016199877,-0.08577026,-0.028972893
4458.668873,-0.010328798,-0.006851787,-0.00408926
4458.69111,-0.013105912,0.011401466,0.009393504
4458.713346,-0.022164148,-0.026894574,-0.033592722
4458.735583,-0.002482055,0.015815651,0.000233155
4458.757819,-0.013031359,-0.066801194,-0.012377195
4458.780056,-0.0359938,-0.057435963,-0.039937553
4458.802293,-0.008800454,-0.00082702,-0.014538403
4458.824529,0.012354068,0.024942277,0.015044369
4458.846766,-0.026991479,-0.070260961,-0.01340823
4458.869002,-0.026469606,-0.068411775,-0.040928933
4458.891239,0.000798294,-0.005718415,-0.000242707
4458.913476,-0.003618994,-0.020153993,0.008679711
4458.935712,-0.015193407,-0.043835501,-0.028853927
4458.957949,-0.024233004,-0.03291934,-0.035297896
4458.980185,-0.010738842,-0.087619446,-0.01085047
4459.002422,-0.016591283,-0.056541196,-0.002245294
4459.024659,-0.022052318,-0.034589572,-0.016441852
4459.046895,-0.016386261,-0.044909221,-0.011940988
4459.069132,-0.011614844,-0.068710031,-0.018940129
4459.091368,-0.012807698,0.003050305,-0.018305646
4459.113605,-0.00434589,-0.00959574,-0.015926335
4459.135842,-0.00524053,-0.041867013,-0.00755909
4459.158078,-0.012919529,0.009373327,-0.008352193
4459.180315,-0.028128419,-0.076583983,-0.045826349
4459.202551,-0.008427687,-0.025045388,-0.013685817
4459.224788,-0.023729769,-0.059822009,-0.016679784
4459.247025,-0.038714999,-0.101458513,-0.038371173
4459.269261,-0.024344834,-0.07127503,-0.029647031
4459.291498,-0.00039456,0.013548907,0.007291779
4459.313734,-0.008688624,-0.044133756,-0.008352193
4459.335971,-0.021045847,-0.05415515,-0.025919443
4459.358207,-0.001568776,-0.018603063,-0.014082369
4459.380444,0.010788447,0.036275996,0.012030575
4459.402681,-0.034577286,-0.092630142,-0.040413415
4459.424917,-0.029787231,-0.022838295,-0.037022896
4459.447154,-0.009322328,-0.001423532,0.002136605
4459.46939,-0.01582711,-0.024747132,-0.019257371
4459.491627,-0.029172166,-0.060955381,-0.031134101
4459.513864,-0.007253471,-0.012876553,-0.009046159
4459.5361,-0.013702339,-0.020571551,0.000590052
4459.558337,-0.008204027,-0.051470848,-0.021854786
4459.580573,-0.029638124,-0.054990266,-0.03930307
4459.60281,-0.007588962,-0.054930615,-0.002582363
4459.625047,-0.02551905,-0.075808518,-0.020328061
4459.647283,-0.005781042,-0.045267128,-0.025344443
4459.66952,-0.006601129,-0.03447027,0.000153845
4459.691756,-0.023338364,-0.063878287,-0.011425471
4459.713993,-0.007123003,0.001380072,-0.011385816
4459.73623,-0.01785869,-0.045923291,-0.03567462
4459.758466,-0.001661968,-0.00184109,-0.011901333
4459.780703,0.007452183,0.072603547,0.017820233
4459.802939,-0.023077427,-0.033993061,-0.030420307
4459.825176,-0.008856369,-0.032382479,-0.012397023
4459.847413,-0.014503788,-0.034112363,-0.012238402
4459.869649,-0.012397655,-0.020869807,-0.015093576
4459.891886,-0.027177863,-0.07437689,-0.028239272
4459.914122,-0.014112383,-0.026834922,-0.009145297
4459.936359,-0.023319725,-0.046639105,-0.008867711
4459.958596,-0.030215913,-0.049084802,-0.029825479
4459.980832,0.000313697,-0.005360508,-0.005140123
4460.003069,-0.015174768,-0.056004335,-0.003910812
4460.025305,-0.016684474,-0.051172592,-0.022132372
4460.047542,-0.015845749,-0.029578875,-0.022965131
4460.069779,-0.019107459,-0.069903054,-0.024590994
4460.092015,-0.016460814,-0.033933409,-0.002403915
4460.114252,-0.002817545,-0.02361376,-0.029746169
4460.136488,0.005029198,-0.011027367,-0.010870298
4460.158725,-0.015528897,-0.025761202,-0.010037539
4460.180961,-0.012584038,-0.004763996,-0.010731505
4460.203198,-0.009732371,-0.016932831,-0.022885821
4460.225435,-0.008520879,0.021900068,0.008977125
4460.247671,-0.003917208,0.009671582,-0.008332366
4460.269908,-0.011297992,-0.050576081,-0.025304788
4460.292144,-0.012956805,-0.03554399,-0.011960816
4460.314381,-0.017150433,-0.086843981,-0.007162538
4460.336618,-0.037857635,-0.060239567,-0.033929792
4460.358854,-0.023207895,-0.086247469,-0.037934966
4460.381091,-0.039125042,-0.082429796,-0.026910823
4460.403327,-0.005296445,-0.009297484,-0.005120295
4460.425564,-0.01222991,-0.017648645,-0.008332366
4460.447801,-0.017895967,-0.030413991,-0.022211683
4460.470037,0.000779655,0.016949023,0.00951247
4460.492274,-0.020486697,-0.0464005,-0.016897887
4460.51451,-0.024307558,-0.047712825,-0.026177202
4460.536747,-0.013646424,-0.007686903,-0.016203921
4460.558984,-0.016181239,-0.04484957,-0.029726341
4460.58122,-0.022611468,-0.040614338,-0.033711688
4460.603457,-0.024903985,-0.003511322,-0.033334964
4460.625693,-0.022331893,-0.053797243,-0.015648749
4460.64793,-0.017728222,-0.034589572,-0.018900474
4460.670167,-0.021325422,-0.073959332,-0.036051344
4460.692403,-0.005110062,-0.056302591,0.001502121
4460.71464,-0.01312455,-0.044730268,-0.000599604
4460.736876,-0.027792928,-0.108199093,-0.033493584
4460.759113,-0.008353134,-0.051291894,-0.008927194
4460.78135,-0.015212045,-0.04174771,-0.0003815
4460.803586,-0.015528897,-0.05003922,-0.027941858
4460.825823,-0.01955478,-0.04431271,-0.028120306
4460.848059,-0.010832034,-0.039540618,-0.010652195
4460.870296,-0.013665062,-0.025283992,-0.010612539
4460.892533,-0.029861785,-0.065906427,-0.027684099
4460.914769,-0.007514408,-0.050098871,-0.014201334
4460.937006,-0.012267186,-0.041151199,-0.008867711
4460.959242,-0.007663515,-0.009893995,-0.015946163
4460.981479,-0.027028756,-0.06399759,-0.025086684
4461.003715,-0.02056125,-0.037512478,-0.015053921
4461.025952,-0.002258395,0.011043559,0.006716779
4461.048189,-0.028296164,-0.056063987,-0.022568579
4461.070425,-0.014131021,-0.023852365,-0.013844437
4461.092662,-0.021884573,-0.049860267,-0.010909953
4461.114898,-0.026227307,-0.011504576,-0.019872026
4461.137135,-0.006862066,0.009492629,-0.01802806
4461.159372,-0.006209724,-0.029936782,-0.007023745
4461.181608,-0.002127926,0.003229258,0.000946949
4461.203845,-0.030178637,-0.06399759,-0.033572895
4461.226081,-0.013739616,-0.038586199,-0.009244435
4461.248318,-0.006265639,-0.023494458,-0.008590125
4461.270555,-0.014988385,-0.031547363,-0.011365988
4461.292791,-0.014242851,-0.022241784,-0.034960827
4461.315028,0.003239917,0.021005301,0.004991778
4461.337264,-0.014559703,-0.061134334,-0.003534088
4461.359501,-0.024885346,-0.093167003,-0.035079792
4461.381738,-0.013068635,-0.05159015,-0.016402197
4461.403974,-0.016237154,-0.065608171,0.001462466
4461.426211,-0.005948787,-0.021048761,-0.010295298
4461.448447,-0.030942809,-0.082250842,-0.037478931
4461.470684,-0.006265639,-0.05415515,-0.00500133
4461.492921,-0.026171392,-0.051112941,-0.008788401
4461.515157,-0.030458212,-0.073541774,-0.046857384
4461.537394,-0.011335269,-0.018841668,-0.017115991
4461.55963,-0.023468832,-0.043000384,-0.004664261
4461.581867,-0.024997176,-0.071155728,-0.030678066
4461.604104,-0.017224986,-0.056660498,-0.01332892
4461.62634,-0.002724353,0.008836466,0.001938329
4461.648577,-0.027177863,-0.053797243,-0.002225466
4461.670813,-0.010161053,-0.013950274,-0.017770301
4461.69305,-0.03262026,-0.045505733,-0.022191855
4461.715287,-0.028706207,-0.058092126,-0.013309092
4461.737523,-0.009266413,-0.001721788,-0.015232369
4461.75976,-0.026562797,-0.063222125,-0.048443591
4461.781996,0.004115919,-0.011504576,-0.002800467
4461.804233,-0.014615618,-0.087798399,-0.005318571
4461.826469,-0.018678777,-0.074734797,-0.025840133
4461.848706,-0.0348755,-0.053618289,-0.036606517
4461.870943,-0.008744539,-0.042702129,-0.011227195
4461.893179,0.009278741,0.001737979,-0.001511673
4461.915416,0.003351747,0.045581576,-0.004446157
4461.937652,-0.008129474,0.001380072,-0.014201334
4461.959889,-0.023636577,-0.063699334,-0.013745299
4461.982126,-0.015472982,-0.034828177,-0.010751333
4462.004362,-0.02766246,-0.084338632,-0.026415133
4462.026599,-0.001028264,-0.050456778,0.00473402
4462.048835,-0.017448646,-0.0464005,-0.01027547
4462.071072,-0.028929867,-0.081654331,-0.033652205
4462.093309,-0.009042753,-0.026775271,0.004991778
4462.115545,-0.014913831,-0.103069094,-0.005278916
4462.137782,-0.027252416,-0.058211428,-0.036666
4462.160018,-0.014671533,-0.030294689,-0.019415992
4462.182255,-0.019331119,-0.05833073,-0.008768573
4462.204492,-0.020505335,-0.030175387,-0.027228064
4462.226728,-0.015249322,0.01420507,-0.01481599
4462.248965,-0.020915379,-0.048011081,-0.009145297
4462.271201,-0.009844201,-0.057913172,-0.003712536
4462.293438,-0.010682927,0.003050305,-0.013110816
4462.315675,-0.017262263,-0.037631781,-0.02833841
4462.337911,-0.01323638,-0.031666666,-0.009244435
4462.360148,-0.013031359,-0.001423532,-0.012515988
4462.382384,-0.00682479,-0.012995855,-0.012952196
4462.404621,-0.015584812,-0.039361664,-0.024967718
4462.426858,-0.02203368,-0.053081429,-0.012377195
4462.449094,0.002960342,0.020468441,-0.006131503
4462.471331,-0.018156904,-0.048130383,-0.037697035
4462.493567,-0.013609147,-0.042344222,-0.01019616
4462.515804,-0.026637351,-0.098833862,-0.014657369
4462.538041,-0.018697416,-0.053200731,-0.023322028
4462.560277,-0.014317404,-0.046281198,-0.003534088
4462.582514,-0.018380564,-0.044432012,-0.006230641
4462.60475,-0.018380564,-0.05415515,-0.024234097
4462.626987,-0.014951108,-0.073601425,-0.032343584
4462.649223,-0.007234833,-0.016395971,-0.009859091
4462.67146,-0.017169071,-0.048130383,-0.018285819
4462.693697,-0.020579889,-0.042284571,-0.016917715
4462.715933,-0.006563853,0.025300184,-0.005298744
4462.73817,-0.027848843,-0.052186662,-0.013090989
4462.760406,-0.024195728,-0.017946901,-0.025542719
4462.782643,-0.003824016,-0.01222039,-0.005913399
4462.80488,-0.00783126,-0.029877131,0.010741781
4462.827116,-0.020300313,-0.030592945,-0.004465985
4462.849353,-0.023077427,-0.060716776,-0.028120306
4462.871589,-0.007793983,-0.060120265,-0.004148743
4462.893826,-0.006060617,-0.006255275,0.003227122
4462.916063,0.007358991,0.023450998,0.005824537
4462.938299,-0.017131795,-0.051649801,-0.032303929
4462.960536,-0.010347437,-0.014845041,0.000808156
4462.982772,-0.010254245,-0.04019678,-0.003553915
4463.005009,-0.011708036,-0.021824226,-0.022251338
4463.027246,-0.006489299,-0.041151199,-0.012515988
4463.049482,-0.001289201,-0.002616555,0.018157302
4463.071719,-0.011018417,-0.011265972,-0.023817718
4463.093955,-0.031315576,-0.105753396,-0.036071172
4463.116192,-0.015062938,-0.069067938,-0.008114262
4463.138429,-0.016852219,-0.028206899,-0.005715123
4463.160665,-0.012509485,-0.069366193,-0.029171169
4463.182902,-0.032862558,-0.074734797,-0.021497889
4463.205138,-0.012173995,0.013787512,0.001958156
4463.227375,-0.013888722,-0.074257588,-0.020744441
4463.249612,-0.027792928,-0.082608749,-0.032918584
4463.271848,0.000686464,0.011699722,0.012228851
4463.294085,-0.013049997,-0.029638526,0.000748673
4463.316321,-0.012733145,-0.057018405,-0.028437548
4463.338558,-0.00028273,-0.002437601,-0.009938401
4463.360795,-0.012528123,-0.032680735,-0.008570297
4463.383031,-0.01774686,-0.028922713,-0.029567721
4463.405268,-0.018492394,-0.028326201,-0.019059095
4463.427504,-0.007402578,-0.016217017,-0.003078053
4463.449741,-0.02270466,-0.048905848,-0.007479779
4463.471977,-0.009881478,-0.039838873,-0.019772888
4463.494214,-0.014075106,-0.023196202,-0.011405643
4463.516451,-0.020710357,-0.05779387,-0.015529783
4463.538687,-0.020207122,-0.03190527,-0.021934096
4463.560924,-0.017728222,-0.030294689,-0.022409959
4463.58316,-0.005948787,-0.065667822,-0.010810815
4463.605397,-0.008558156,0.00334856,0.008620228
4463.627634,-0.01267723,-0.028922713,-0.027902203
4463.64987,-0.003432611,-0.015799459,0.000371949
4463.672107,-0.013720977,-0.043238989,-0.011108229
4463.694343,-0.019126098,-0.078075262,-0.026831512
4463.71658,-0.014149659,-0.008641321,-0.011802195
4463.738817,-0.011875781,-0.075987471,-0.016322887
4463.761053,-0.017355455,-0.018185505,0.000629707
4463.78329,-0.023878876,-0.050277825,-0.034762551
4463.805526,-0.013776892,-0.032501782,-0.00928409
4463.827763,-0.021157677,-0.04174771,-0.005060813
4463.85,-0.020151207,-0.020094342,-0.013487541
4463.872236,-0.039479171,-0.114641417,-0.049474626
4463.894473,0.009446486,0.003169607,0.011752988
4463.916709,-0.011391184,-0.005002601,-0.004029778
4463.938946,-0.028762122,-0.063460729,-0.032601343
4463.961183,0.013546922,0.053455528,0.004535744
4463.983419,-0.002463417,0.023808905,0.01207023
4464.005656,-0.014839278,-0.016038064,-0.01340823
4464.027892,-0.014019191,-0.035782595,-0.013309092
4464.050129,-0.03002953,-0.027670038,-0.017790129
4464.072366,-0.012826337,-0.00959574,-0.012377195
4464.094602,-0.034148604,-0.099012816,-0.039917725
4464.116839,-0.015733919,-0.019855738,-0.00714271
4464.139075,-0.009266413,-0.041688059,-0.001511673
4464.161312,-0.008930923,-0.013413413,-0.015153059
4464.183548,-0.003022567,-0.018841668,-0.01077116
4464.205785,-0.000823242,-0.050874336,0.000728845
4464.228022,-0.012938167,-0.001005974,0.003802123
4464.250258,-0.014615618,-0.075808518,-0.021557372
4464.272495,-0.015417067,-0.063699334,-0.022013407
4464.294731,-0.024903985,-0.078194564,-0.011445298
4464.316968,0.009595593,0.028759951,0.002473674
4464.339205,-0.020728995,-0.069903054,-0.025661684
4464.361441,-0.026040924,-0.039302013,-0.013428058
4464.383678,-0.01696405,-0.051948057,-0.019316854
4464.405914,-0.016404899,-0.074675146,-0.036586689
4464.428151,-0.008819092,-0.035305386,-0.016243576
4464.450388,-0.007346663,0.004839839,0.010959885
4464.472624,-0.020263037,-0.053856894,-0.023262545
4464.494861,-0.023711131,-0.081177121,-0.039937553
4464.517097,-0.001997458,-0.029519224,-0.007222021
4464.539334,-0.027737013,-0.062088753,-0.015232369
4464.561571,-0.040075598,-0.131284089,-0.038331518
4464.583807,-0.037559421,-0.08678433,-0.043784106
4464.606044,-0.031557874,-0.07491375,-0.012119437
4464.62828,-0.015864387,-0.053976196,-0.019872026
4464.650517,-0.011596206,-0.00237795,-0.013487541
4464.672754,-0.008427687,-0.00649388,-0.000500466
4464.69499,-0.030551403,-0.048428639,-0.027703927
4464.717227,-0.011875781,-0.03035434,-0.033295309
4464.739463,-0.013795531,-0.019736435,-0.02421427
4464.7617,-0.007663515,0.042956925,0.002691777
4464.783937,-0.022126871,-0.058867591,-0.02478927
4464.806173,0.006688011,0.027209021,-0.005457365
4464.82841,-0.02777429,-0.087380841,-0.017909094
4464.850646,-0.01763503,-0.061611544,-0.006329779
4464.872883,-0.012714507,-0.047772477,-0.027763409
4464.89512,-0.016088047,-0.052305964,-0.003613398
4464.917356,-0.00524053,-0.046340849,0.00126419
4464.939593,0.002587575,-0.04019678,-0.001353052
4464.961829,-0.014764725,-0.024448876,-0.014716852
4464.984066,-0.011204801,-0.075152355,-0.0160453
4465.006302,-0.039050489,-0.09770049,-0.016838404
4465.028539,-0.015062938,-0.040972245,-0.019237543
4465.050776,-0.029377188,-0.086187818,-0.033711688
4465.073012,0.008141802,-0.005241206,-0.000857362
4465.095249,-0.023673854,-0.043477594,-0.01852375
4465.117485,-0.013497317,-0.010311553,-0.017790129
4465.139722,-0.008036282,0.012773442,0.009730574
4465.161959,-0.00738394,-0.044789919,0.000173673
4465.184195,-0.028016588,-0.047056663,-0.035198758
4465.206432,-0.019983461,-0.055527126,-0.026474616
4465.228668,-0.02067308,-0.046698756,-0.01283323
4465.250905,-0.015528897,-0.007746554,-0.001571156
4465.273142,-0.033552177,-0.109451767,-0.056553078
4465.295378,-0.014839278,-0.057734219,-0.026137547
4465.317615,-0.018771969,-0.025522597,-0.003712536
4465.339851,-0.022536915,-0.034172014,-0.027009961
4465.362088,-0.015864387,-0.05003922,-0.021597027
4465.384325,-0.021847296,-0.097760142,-0.023480649
4465.406561,-0.02822161,-0.078194564,-0.024372891
4465.428798,-0.030048168,-0.028982364,-0.029190996
4465.451034,-0.007700792,-0.017290738,-0.011207367
4465.473271,-0.028873952,-0.085293051,-0.02627634
4465.495508,-0.014317404,-0.020571551,-0.017135818
4465.517744,-0.025463135,-0.065309915,-0.036963414
4465.539981,-0.012770422,-0.008700972,0.009631436
4465.562217,-0.003190312,-0.012280041,-0.007678055
4465.584454,-0.022331893,-0.065309915,-0.028457375
4465.606691,-0.014354681,-0.031785968,-0.005556502
4465.628927,-0.014969747,-0.04329864,0.004297812
4465.651164,-0.014149659,-0.026954225,-0.020189268
4465.6734,-0.034167242,-0.090005492,-0.033156515
4465.695637,0.002904427,0.005973211,0.00852109
4465.717874,-0.013217742,0.00489949,-0.003395295
4465.74011,-0.023692492,-0.030652596,-0.030519445
4465.762347,-0.004588188,-0.005658764,-0.007816848
4465.784583,-0.009844201,-0.05522887,-0.009720298
4465.80682,-0.004886402,-0.033933409,-0.027565133
4465.829056,-0.014131021,-0.023255853,-0.022984959
4465.851293,-0.016833581,-0.048130383,-0.01027547
4465.87353,-0.017840052,-0.060597474,-0.010969436
4465.895766,-0.017802775,-0.045028524,-0.038212552
4465.918003,0.00545788,0.022198324,0.001977984
4465.940239,-0.028202972,-0.043358291,-0.01069185
4465.962476,-0.012136718,-0.063162474,-0.028635824
4465.984713,-0.013981914,-0.055288522,-0.036844448
4466.006949,-0.028128419,-0.054513057,-0.015787542
4466.029186,-0.019946185,-0.029220968,-0.003058225
4466.051422,-0.016423537,-0.026536667,-0.032740136
4466.073659,-0.005855596,-0.009536088,-0.005457365
4466.095896,-0.024102536,-0.069366193,-0.014102196
4466.118132,-0.007793983,-0.04019678,-0.014340127
4466.140369,-0.006023341,-0.029161317,-0.025721167
4466.162605,-0.015417067,-0.038765153,-0.01077116
4466.184842,-0.006302916,-0.023255853,0.001383156
4466.207079,-0.02833344,-0.039063408,-0.029825479
4466.229315,-0.008688624,-0.012399344,-0.007459952
4466.251552,-0.013702339,-0.082191191,-0.024650477
4466.273788,-0.019759801,-0.053856894,-0.019237543
4466.296025,-0.033999497,-0.09507584,-0.041761692
4466.318262,0.007731758,0.036335647,0.010027988
4466.340498,0.005196943,0.037230414,0.012427127
4466.362735,-0.024549856,-0.061909799,-0.023421166
4466.384971,-0.016255792,-0.057316661,-0.015747887
4466.407208,-0.004010399,-0.029996433,0.001303846
4466.429445,-0.00952735,-0.023912016,-0.008550469
4466.451681,-0.00568785,-0.047354918,-0.032938412
4466.473918,-0.004029038,0.002513444,0.012486609
4466.496154,-0.041641219,-0.101697118,-0.041702209
4466.518391,-0.009769648,-0.030712247,-0.021715993
4466.540628,-0.020728995,-0.042940733,-0.02742634
4466.562864,-0.004383166,-0.018782017,-0.002126328
4466.585101,-0.003115759,0.024107161,-0.014240989
4466.607337,0.006128861,0.023272045,-0.001590983
4466.629574,-0.009285051,-0.054274452,-0.011703057
4466.65181,-0.011428461,-0.02206283,-0.006805641
4466.674047,-0.022238701,-0.091079213,-0.040889278
4466.696284,-0.023226534,-0.061850148,-0.025681512
4466.71852,-0.021660913,-0.024806783,-0.005715123
4466.740757,-0.013422764,-0.030413991,-0.017215129
4466.762993,-0.004196783,-0.015143297,-0.015946163
4466.78523,-0.012024888,-0.033277247,-0.002582363
4466.807467,-0.014615618,-0.027371783,-0.00458495
4466.829703,-0.016740389,-0.038884455,-0.025463408
4466.85194,-0.018007797,-0.081952586,-0.014875472
4466.874176,-0.003637632,-0.012280041,0.001125397
4466.896413,-0.000879157,0.008896117,-0.002463398
4466.91865,-0.013832807,-0.023255853,-0.013487541
4466.940886,-0.01955478,-0.031785968,-0.018840991
4466.963123,0.00693031,0.038662042,0.011733161
4466.985359,-0.008502241,-0.025105039,-0.018741853
4467.007596,-0.004755933,-0.02152597,-0.012040126
4467.029833,-0.016926773,-0.021466319,0.002731432
